source,config,base,metric,tau,m,sigma,qps,image,quality,bd_rate
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim16,ssim,-11.860116235367425
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim17,ssim,-18.738413885629047
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim18,ssim,-15.633441957714977
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim19,ssim,-17.9722165082691
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim20,ssim,-11.868569130552164
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim21,ssim,-24.490176676926602
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim22,ssim,-12.16170626720693
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim23,ssim,-17.148434608039153
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim24,ssim,-17.271605263437074
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim01,ms_ssim,-18.11233094068223
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim02,ms_ssim,-20.17600525423505
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim03,ms_ssim,-19.91933928189663
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim04,ms_ssim,-16.946436918319996
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim05,ms_ssim,-17.93969468521661
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim06,ms_ssim,-22.163470135787033
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim07,ms_ssim,-17.686238848601764
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim08,ms_ssim,-24.34268808238953
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim09,ms_ssim,-18.977230797876675
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim10,ms_ssim,-19.29648765361318
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim11,ms_ssim,-21.726754722442966
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim12,ms_ssim,-19.345789027920624
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim13,ms_ssim,-18.746635226932863
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim14,ms_ssim,-19.574136547816533
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim15,ms_ssim,-21.530394242100193
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim16,ms_ssim,-18.11595645360252
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim17,ms_ssim,-19.1185987929956
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim18,ms_ssim,-21.958619712622173
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim19,ms_ssim,-23.608127254374544
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim20,ms_ssim,-19.107158755389698
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim21,ms_ssim,-24.563073784065814
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim22,ms_ssim,-18.167988901236676
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim23,ms_ssim,-17.926690557444925
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim24,ms_ssim,-22.472701235694426
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim01,lpips,-3.7549487603247833
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim02,lpips,-12.246592572573245
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim03,lpips,-13.1875814105602
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim04,lpips,-7.595865610847818
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim05,lpips,-5.91075849394016
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim06,lpips,-3.0646003464007476
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim07,lpips,-7.843859336290937
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim08,lpips,-6.710996629053511
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim09,lpips,-9.091814136466825
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim10,lpips,-10.461287998528856
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim11,lpips,-3.095702654769239
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim12,lpips,-7.1569743443297025
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim13,lpips,-0.43735633606066804
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim14,lpips,-4.065769250638118
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim15,lpips,-10.313893034321353
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim16,lpips,-0.49526804663955204
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim17,lpips,-8.311907463270929
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim18,lpips,-9.576985664316851
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim19,lpips,-4.781675427816456
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim20,lpips,2.1592241019915637
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim21,lpips,-11.10763620304005
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim22,lpips,-4.19609769592717
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim23,lpips,-10.068489398236547
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim24,lpips,-8.612470225021163
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim01,dists,-4.770512550662498
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim02,dists,-3.5253073005887092
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim03,dists,-0.36600988811403834
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim04,dists,0.5445296146215473
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim05,dists,-5.03723684072499
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim06,dists,4.963221622409186
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim07,dists,-2.798325425849979
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim08,dists,-6.3956445648127636
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim09,dists,3.317164395677419
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim10,dists,0.13092440970539077
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim11,dists,3.5752230118685224
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim12,dists,17.945513686102444
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim13,dists,4.525567569557598
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim14,dists,0.17538031213615302
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim15,dists,4.422609592807625
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim16,dists,6.3422774264031645
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim17,dists,1.389286314466931
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim18,dists,-5.061013958623095
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim19,dists,11.937358362715965
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim20,dists,2.9878106079785693
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim21,dists,-2.65166543303208
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim22,dists,-2.5343577239653414
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim23,dists,4.993520622779868
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim24,dists,-13.561843283429276
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim01,psnr_rgb,12.197825360279202
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim02,psnr_rgb,20.82589745375316
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim03,psnr_rgb,16.683736162970074
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim04,psnr_rgb,18.87556973816855
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim05,psnr_rgb,9.633185492044728
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim06,psnr_rgb,16.110946433105553
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim07,psnr_rgb,11.07398943811626
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim08,psnr_rgb,15.211510868700717
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim09,psnr_rgb,16.81418866675397
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim10,psnr_rgb,18.540048275024468
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim11,psnr_rgb,18.060986210270393
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim12,psnr_rgb,25.346955336423036
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim13,psnr_rgb,12.218813632874959
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim14,psnr_rgb,15.056946660783987
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim15,psnr_rgb,18.793342490526577
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim16,psnr_rgb,16.64282597458562
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim17,psnr_rgb,16.225524046384308
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim18,psnr_rgb,14.419194823922199
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim19,psnr_rgb,21.407652715892734
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim20,psnr_rgb,14.262183557783281
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim21,psnr_rgb,13.824882951643392
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim22,psnr_rgb,14.24866478276472
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim23,psnr_rgb,14.0739050622255
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim24,psnr_rgb,14.203555023341274
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim01,lpips_alex,-1.255121282152627
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim02,lpips_alex,0.16171425680728824
vvc_rdo_ms_ssim_rgb_mrgbb8_20260909_105340,wms_ssim_rgb_mrgbb8_tau0.25_rdoq,wms_ssim_rgb_mrgbb8,ms_ssim_rgb,0.25,256,0.0,"22,27,32,37",kodim03,lpips_alex,-9.915746293536564
